residuos,dia_semana,hora,temperatura,latitud,longitud,nivel_residuos,Predicción
54.64972195033793,4,17,16.88110714141178,-0.19420264347241623,-76.68449177329373,1,51.75013292312451
7.898704811757728,4,14,27.797130440737043,-0.6295491344620148,-76.81599358391028,0,43.79811954985462
2.010833068136597,6,18,24.49418982183721,-0.6785025116092662,-77.31958139451264,0,25.682177067618568
70.13956444283363,5,14,33.14993949161605,-0.3448398593597174,-76.98479194253525,2,44.73127223196161
55.90626662234389,4,3,27.779416678819462,-0.5905064781684307,-76.66911773004854,1,40.67998223013228
3.5179324010444657,6,9,18.28400239534804,0.011531292302011442,-77.26845626884791,0,30.670293712129023
32.07909016031565,1,3,34.79581953845237,-0.3743848339502014,-77.40694264322448,0,38.96478583614294
36.81258357033723,4,0,15.56441772474155,-0.10970906690449722,-76.51554399067342,1,45.31296109117943
94.35442493842446,5,10,31.466863345621505,-0.3374552325884206,-76.85490652716122,2,44.507008443746145
67.38414637924302,1,18,31.023940217298282,-0.3549104282468011,-77.07584431708672,2,55.724002739741536
83.49582606372626,1,20,27.204713606421095,0.011923151008766175,-77.41167421681085,2,53.79727930699892
22.0631313707107,6,21,19.620887754438705,-0.9651602585643863,-76.992291508624,0,27.931470228166745
14.144447222620983,2,20,30.48734240726136,-0.9663867096229795,-76.72128812211928,0,51.104957526382805
25.754996681608453,3,5,26.18310516844261,-0.8028937106354156,-77.24063399784188,0,26.16382326000712
34.04258230929792,2,17,32.816172652290646,-0.87898597759849,-76.94604532400416,1,46.3616730253309
14.582775858468267,6,9,33.15197501947537,-0.24472411124326765,-77.0107037387573,0,39.64460519112117
41.28613655911772,2,1,29.775476285959122,-0.48829452052459366,-76.66037826535984,1,48.34449072159828
38.27822664128008,5,3,27.66011727244971,-0.7696120528503753,-76.9517149839245,1,27.380180903962355
54.5226412963708,7,21,20.416751157821817,-0.7780901263647244,-76.51778666961178,1,40.54408232619949
16.220340963977886,3,13,27.885181049213923,-0.16462084897435414,-76.53652004610632,0,61.687829078982986
6.392226045364858,2,3,22.1357757626752,-0.6231867702189653,-77.09315695049624,0,32.71537142249758
96.59151441066572,1,9,34.75188326427737,-0.5996998137640537,-76.71555040182325,2,55.75477700579404
71.9792865985807,6,20,17.443323107407565,-0.31795678555930107,-76.69350376002402,2,45.6341105111826
24.369694181317982,7,22,29.90164259596051,-0.23498721371668507,-76.91913227300388,0,46.30427347368959
83.89499503345075,2,3,18.60072981531621,-0.4812288363659357,-77.02452775730386,2,35.290496962471025
18.235739187336886,4,15,33.90175264807455,-0.12359995215969144,-76.55635406253725,0,63.395697794472426
52.45595633060473,2,10,20.772861960355648,-0.7833450835514202,-76.90311827756643,1,38.434219590086514
52.74602969879489,6,22,25.083866003933785,-0.23469389434065357,-76.8374372080258,1,48.84466260544218
74.93474107447702,7,17,26.997601089463352,-0.5374008017171541,-76.57349104973721,2,44.279344823708016
31.231855266751253,7,20,19.18612224228081,-0.688603996033939,-76.96640240846985,0,29.91412648405003
35.01121826622258,7,23,19.157225719538392,-0.2602702875259194,-76.81221505049913,1,43.74765891103107
36.8156148632416,7,22,21.679193227615,-0.7735055297315742,-77.01873537758506,1,29.640799819250333
12.408332578988457,4,11,22.7625469299092,-0.045388189665865886,-77.41089074371858,0,35.59171366076839
38.24542506065095,2,12,25.2368029103299,-0.25886215442699045,-76.87504324467218,1,52.54890931004593
61.62472215878723,6,14,21.372718916101064,-0.5665605758992719,-77.28694355610357,1,24.310002046957607
4.034412618008298,4,8,28.0723746053961,-0.1518864070372511,-77.18586606916601,0,39.749396655800865
25.37270137111769,5,12,20.386217645054643,-0.6797855381737276,-76.96208560122801,0,31.257818831076065
